X_Fe	X_Si	X_Ni	X_V	X_FeO	X_SiO2	X_NiO	X_Mg	X_V2O3	g (m/s)	P (GPa)	T (K)	Planet radius (km)	Impactor size (km)	Magma ocean depth (km)	ln(fO2)_IW
0.7674600978699437	0.08689001776452014	0.14562153340016645	2.835096536972048e-05	0.09861905292626126	0.38626282134478335	0.0028317464268283847	0.5122703071219019	6.428872089989873e-05	0.13555882135826483	0.08697525911567466	1862.30251941833	394156.17223121825	78831.23444624364	214450.6388902238	-4.103644021752754
0.7674530423690181	0.08689717068571745	0.1456214353042883	2.8351640976235837e-05	0.0986221241491774	0.38626037573867716	0.0028320246126490147	0.5122694034131725	6.428834529513318e-05	0.13611526851637346	0.08757001888815195	1862.3599233505806	395227.84511286014	79045.56902257203	215034.43136508483	-4.103563351436635
0.7674459617278194	0.08690435140824523	0.1456213345501181	2.835231381712847e-05	0.09862520664661459	0.3862579206681439	0.002832304485611002	0.5122684962068486	6.428797112740064e-05	0.1366740007114408	0.08816884807612764	1862.4177048472197	396302.43434885185	79260.48686977036	215619.8173019122	-4.103482388740643
0.7674388554905545	0.08691156038063638	0.1456212311448393	2.835298396988166e-05	0.09862830061414368	0.3862554559803129	0.002832586059512136	0.5122675854464427	6.42875983543214e-05	0.13723502733416557	0.08877177456364713	1862.4758662979677	397379.94790254434	79475.98958050887	216206.80111788987	-4.103401128530633
0.7674317232078179	0.08691879804443299	0.14562112509623779	2.8353651511209376e-05	0.0986314062444552	0.38625298152471543	0.002832869347741233	0.5122666710763547	6.428722693394318e-05	0.13779835781393943	0.08937882642675068	1862.534410106513	398460.3937595326	79692.07875190652	216795.38724201056	-4.103319565748037
0.7674245644300729	0.08692606484189047	0.14562101641151928	2.8354316517228168e-05	0.09863452373037729	0.3862504971506511	0.0028331543638663577	0.512265753040899	6.42868568246346e-05	0.1383640016190087	0.0899900319340415	1862.593338690505	399543.77992724435	79908.75598544886	217385.58011601795	-4.103237695331675
0.76741737870807	0.08693336121544035	0.1456209050974266	2.835497906297915e-05	0.09863765326467479	0.3862480027073717	0.002833441121584491	0.5122648312843727	6.428648798534236e-05	0.13893196825663437	0.09060541954838597	1862.6526544816581	400630.1144352345	80126.0228870469	217977.38419438177	-4.103155512222927
0.7674101655950542	0.08694068760509574	0.145620791160627	2.8355639223035207e-05	0.09864079503903045	0.3862454980449677	0.0028337296345264293	0.5122639057513816	6.428612037527067e-05	0.13950226727325396	0.09122501792822824	1862.712359925812	401719.4053352316	80343.88106704633	218570.8039440261	-4.103073011392144
0.7674029246447702	0.08694804445079499	0.14562067460736375	2.835629707100673e-05	0.09864394924496422	0.38624298301356796	0.002834019916432426	0.5122629763865469	6.42857539541417e-05	0.140074908254644	0.0918488559288097	1862.7724574829886	402811.6607011203	80562.33214022405	219165.84384464347	-4.102990187814812
0.7673956554116356	0.08695543219217428	0.14562055544351013	2.8356952679903204e-05	0.09864711607375094	0.38624045746341684	0.0028343119811299186	0.5122620431345317	6.428538868200227e-05	0.14064990082608267	0.09247696260364148	1862.8329496274666	403906.8886290747	80781.37772581493	219762.50838870674	-4.102907036473677
0.7673883574522736	0.08696285126676935	0.1456204336748351	2.835760612191327e-05	0.09865029571571178	0.3862379212454897	0.0028346058423988933	0.5122611059402699	6.428502451934506e-05	0.1412272546525136	0.09310936720586113	1862.8938388478514	405005.097237615	81001.019447523	220360.80208128897	-4.102823552377107
0.7673810303221644	0.08697030211392552	0.14562030930644157	2.8358257468524753e-05	0.09865348836175765	0.38623537421015525	0.0028349015142602376	0.51226016474847	6.428466142703688e-05	0.14180697943871012	0.09374609918951705	1862.9551276471277	406106.2946676134	81221.25893352268	220960.72944057212	-4.102739730519077
0.7673736735806995	0.0869777851688649	0.1456201823436451	2.8358906790513095e-05	0.0986566942010544	0.38623281620920513	0.0028351990105310457	0.5122592195043677	6.428429936633607e-05	0.14238908492944052	0.09438718821115426	1863.0168185427497	407210.4890824791	81442.09781649582	221562.29499716827	-4.102655565939682
0.7673662867847703	0.08698530087020107	0.14562005279087065	2.835955415797905e-05	0.09865991342398195	0.38623024709328424	0.0028354983453851906	0.5122582701527739	6.428393829885813e-05	0.14297358090963352	0.09503266413090518	1863.0789140666757	408317.68866803625	81663.53773360726	222165.50329506563	-4.102571053648437
0.7673588694955159	0.08699284965200467	0.145619920652839	2.83601996404278e-05	0.0986631462190159	0.3862276667146033	0.00283579953275571	0.5122573166390785	6.428357818654822e-05	0.14356047720454468	0.09568255701428241	1863.1414167654748	409427.9016328215	81885.58032656429	222770.35889070545	-4.102486188705087
0.767351421272018	0.0870004319512074	0.1456197859334681	2.836084330647756e-05	0.09866639277563953	0.3862250749244079	0.002836102586890175	0.5122563589083143	6.428321899182342e-05	0.14414978367992384	0.09633689713318257	1863.2043292003518	410541.13620789984	82108.22724157997	223376.8663539185	-4.1024009661441445
0.767343941676692	0.08700804820125581	0.14561964863682797	2.836148522427464e-05	0.09866965328185086	0.3862224715751485	0.002836407521871043	0.5122553969059602	6.428286067736224e-05	0.14474151024218243	0.09699571496769693	1863.2676539472534	411657.40064715967	82331.48012943193	223985.03026719045	-4.102315381039479
0.7673364302698017	0.08701569883854057	0.14561950876619661	2.8362125461129635e-05	0.09867292792669388	0.3862198565182822	0.002836714352095222	0.512254430577127	6.428250320628745e-05	0.1453356668385625	0.09765904120721318	1863.3313935969031	412776.7032271776	82555.34064543553	224594.85522648608	-4.102229428438718
0.7673288866124177	0.08702338429887545	0.14561936632462305	2.8362764083805505e-05	0.09867621689888473	0.3862172296054767	0.0028370230919991476	0.5122534598670038	6.428214654201833e-05	0.14593226345730562	0.09832690675220095	1863.3955507549013	413899.05224748503	82779.810449497	225206.34584085894	-4.102143103398806
0.7673213102693401	0.08703110501410426	0.14561922131539712	2.8363401158452495e-05	0.0986795203854678	0.38621459068977054	0.0028373337558131955	0.5122524847212865	6.428179064831184e-05	0.146531310127823	0.09899934271548198	1863.4601280417726	415024.4560305223	83004.89120610445	225819.5067320705	-4.102056401020867
0.7673137008061304	0.08703886141562227	0.1456190737414966	2.836403675081354e-05	0.09868283857319393	0.3862119396243682	0.0028376463578342606	0.5122515050857314	6.428143548914596e-05	0.14713281692086652	0.09967638042351035	1863.5251280930202	416152.92292159464	83230.58458431893	226434.34253506002	-4.101969316414539
0.7673060577839593	0.08704665394034589	0.14561892360476916	2.8364670925516937e-05	0.09868617165088282	0.38620927626060153	0.002837960912854688	0.5122505209054037	6.42810810290877e-05	0.1477367939486994	0.10035805141803414	1863.590553559207	417284.4612890476	83456.89225780952	227050.85789872365	-4.101881844636666
0.7672983807668659	0.08705448302214638	0.14561877090724107	2.836530374682554e-05	0.0986895198060672	0.3862066004508568	0.002838277435510242	0.5122495321257575	6.428072723290748e-05	0.1483432513652683	0.10104438745791053	1863.6564071060582	418419.0795245231	83683.81590490462	227669.0574848977	-4.10179398077824
0.7672906693225365	0.08706234909100476	0.1456186156511801	2.836593527864614e-05	0.0986928832246424	0.38620391204886384	0.0028385959402332183	0.5122485386927441	6.428037406557568e-05	0.148952199366377	0.10173542052013687	1863.7226914144817	419556.786042753	83911.3572085506	228288.94596828683	-4.101705719973535
0.7672829230163614	0.08707025257999097	0.14561845783806368	2.8366565583998786e-05	0.09869626209361179	0.3862012109073108	0.002838916441774899	0.5122475405519292	6.428002149253402e-05	0.14956364818985962	0.10243118280130416	1863.7894091806327	420697.5892815949	84139.51785631898	228910.5280373721	-4.101617057328982
0.7672751414129959	0.08707819392336134	0.14561829746891738	2.8367194725317523e-05	0.09869965660035358	0.3861984968784945	0.002839238955047795	0.5122465376487342	6.427966947953804e-05	0.15017760811575434	0.1031317067195006	1863.8565631160186	421841.49770232145	84368.29954046429	229533.8083942173	-4.101527987942103
0.7672673240796978	0.0870861735526503	0.14561813454488728	2.836782276468873e-05	0.09870306693108165	0.38619576981565634	0.0028395634948344493	0.5122455299289294	6.427931799253645e-05	0.15079408946647888	0.10383702491573768	1863.9241559475558	422988.5197896266	84597.70395792532	230158.79175401852	-4.101438506941406
0.7672594705838126	0.08709419189964256	0.14561796906678123	2.836844976357622e-05	0.0987064932720099	0.38619302957196666	0.002839890076015242	0.5122445173382587	6.427896699781309e-05	0.15141310260700647	0.10454717025526751	1863.992190417619	424138.66405156476	84827.73281031295	230785.48284551606	-4.101348609456234
0.7672515804903549	0.08710224939916601	0.14561780103469651	2.8369075782613423e-05	0.09870993581046072	0.38619027599957023	0.0028402187137663956	0.5122434998220872	6.427861646209304e-05	0.15203465794504212	0.10526217582929825	1864.060669284123	425291.93901971297	85058.38780394259	231413.8864113883	-4.101258290588015
0.7672436533679194	0.08711034648215071	0.14561763044904757	2.8369700882263118e-05	0.09871339473213565	0.3861875089519587	0.002840549423040012	0.5122424773262776	6.427826635220196e-05	0.15265876593119967	0.10598207495671606	1864.1295953206077	426448.35324932844	85289.67064986569	232044.0072074165	-4.101167545480972
0.7672356887856846	0.08711848357919366	0.14561745730999923	2.8370325122479684e-05	0.09871687022250704	0.38618472828275224	0.002840882218841727	0.5122414497967401	6.427791663524043e-05	0.15328543705918046	0.10670690118525737	1864.198971316267	427607.9153191896	85521.58306383793	232675.85000297276	-4.10107636928612
0.7672276863101032	0.08712666112439786	0.14561728161693663	2.8370948562320712e-05	0.09872036246833674	0.38618193384438815	0.002841217116507632	0.5122404171789479	6.427756727878507e-05	0.1539146818659514	0.10743668829329212	1864.2688000760388	428770.63383177755	85754.1267663555	233309.41958155017	-4.100984757121874
0.7672196455080432	0.087134879551638	0.1456171033690584	2.8371571260531087e-05	0.0987238716562193	0.3861791254893963	0.0028415541314140945	0.5122393794184076	6.427721825058236e-05	0.15454651093192454	0.10817147029164303	1864.3390844206924	429936.5174134698	85987.30348269395	233944.72074033236	-4.1008927041117635
0.7672115659486967	0.08714313929234888	0.14561692256567896	2.8372193275457493e-05	0.09872739797170421	0.3861763030711564	0.0028418932788183845	0.5122383364609413	6.427686951859857e-05	0.1551809348811376	0.1089112814249743	1864.409827186878	431105.5747144861	86221.11494289721	234581.75828994942	-4.100800205407189
0.7672034472014373	0.08715144077806666	0.14561673920583118	2.8372814664865937e-05	0.0987309416002914	0.38617346644302813	0.0028422345740553136	0.5122372882523624	6.42765210511129e-05	0.1558179643814353	0.10965615617327341	1864.4810312271807	432277.81440888223	86455.56288177645	235220.53705484365	-4.100707256161679
0.7671952888353131	0.08715978444100801	0.14561655328819284	2.8373435486125626e-05	0.09873450272766006	0.38617061545815456	0.002842578032576679	0.5122362347384045	6.427617281661778e-05	0.1564576101446505	0.11040612925362614	1864.552699410206	433453.2451947012	86690.64903894023	235861.06187338423	-4.100613851524938
0.7671870904159314	0.08716817071766676	0.14561636481060602	2.8374055795830405e-05	0.09873808154109706	0.3861677499682327	0.002842923670206943	0.5122351758642671	6.427582478401512e-05	0.15709988292678687	0.11116123562188888	1864.6248346206492	434631.8757940596	86926.37515881192	236503.3375983761	-4.100519986605791
0.7671788515136001	0.08717660003926446	0.14561617377148497	2.8374675650435417e-05	0.09874167822574081	0.3861648698267774	0.00284327150242964	0.5122341115758215	6.427547692229291e-05	0.15774479352820214	0.11192151047455956	1864.6974397593858	435813.71495333686	87162.74299066738	237147.36909587032	-4.100425656569511
0.7671705716936174	0.08718507284314671	0.14561598016813024	2.837529510560926e-05	0.09874529296906212	0.3861619748852263	0.0028436215452404957	0.5122330418181709	6.427512920085108e-05	0.1583923527937932	0.11268698924985895	1864.770517743485	436998.7714429264	87399.75428858527	237793.16124667917	-4.100330856521738
